wetting test(Characterization),"No clear evidence of intermetallic formation was detected by XRD for static wetting tests, which may be due to the slow kinetics of sodiation when no bias is applied."
binder(Processing),"In manufacturing process of electrode, binder and conductive aid are added in active material particles in order to improve its adhesion and conductivity. Although the prediction technique of 3D  binder structure in porous materials has been proposed [20], it is still difficult to reproduce the accurate structure of them."
conductive aid(Processing),"In manufacturing process of electrode, binder and conductive aid are added in active material particles in order to improve its adhesion and conductivity. Although the prediction technique of 3D  binder structure in porous materials has been proposed [20], it is still difficult to reproduce the accurate structure of them."
particle(Feature),"In manufacturing process of electrode, binder and conductive aid are added in active material particles in order to improve its adhesion and conductivity. Although the prediction technique of 3D  binder structure in porous materials has been proposed [20], it is still difficult to reproduce the accurate structure of them."
adhesion(Property_Behavior),"In manufacturing process of electrode, binder and conductive aid are added in active material particles in order to improve its adhesion and conductivity. Although the prediction technique of 3D  binder structure in porous materials has been proposed [20], it is still difficult to reproduce the accurate structure of them."
conductivity(Property_Behavior),"In manufacturing process of electrode, binder and conductive aid are added in active material particles in order to improve its adhesion and conductivity. Although the prediction technique of 3D  binder structure in porous materials has been proposed [20], it is still difficult to reproduce the accurate structure of them."
diffusion(Property_Behavior),One of the key characteristics that favor macroscopic lithium diffusion is the existence of a percolation path formed by consecutive TSH with no transition metals in its surrounding octahedra (so-called 0-TM path).
percolation path(Structure),One of the key characteristics that favor macroscopic lithium diffusion is the existence of a percolation path formed by consecutive TSH with no transition metals in its surrounding octahedra (so-called 0-TM path).
TSH(Feature),One of the key characteristics that favor macroscopic lithium diffusion is the existence of a percolation path formed by consecutive TSH with no transition metals in its surrounding octahedra (so-called 0-TM path).
octahedra(Structure),One of the key characteristics that favor macroscopic lithium diffusion is the existence of a percolation path formed by consecutive TSH with no transition metals in its surrounding octahedra (so-called 0-TM path).
0-TM path(Structure),One of the key characteristics that favor macroscopic lithium diffusion is the existence of a percolation path formed by consecutive TSH with no transition metals in its surrounding octahedra (so-called 0-TM path).
Single Particle Model with Electrolyte and Thermal(Characterization),The control technique is tested by considering a Single Particle Model with Electrolyte and Thermal (SPMeT) [20] dynamics as the battery simulator.
SPMeT(Characterization),The control technique is tested by considering a Single Particle Model with Electrolyte and Thermal (SPMeT) [20] dynamics as the battery simulator.
SoC(Property_Behavior),"However, since SoC is not directly observ-able and estimable, further errors are introduced a priori in the model [19]."
reduced electrochemical-thermal model(Characterization),"On the other hand, the authors in [7] synthesize a state estimation and model predictive control scheme for a reduced electrochemical-thermal model, in order to design health-aware fast charging strategy."
solid electrolyte interface(Feature),"It is widely believed that the major aging phenomena happen at the anode, such as solid electrolyte interface (SEI)"
SEI(Feature),"It is widely believed that the major aging phenomena happen at the anode, such as solid electrolyte interface (SEI)"
